Drive_Y,Drive_Twist,Ears,Hat,Tilt,Time
0,0,0.0,0.0,-0.3870967741935484,4.20402600000034
0,0,0.0,0.0,-0.42130987292277616,4.224271000000044
0,0,0.0,0.0,-0.47996089931573804,4.243247000000338
0,0,0.0,0.0,-0.5053763440860215,4.262437000000318
0,0,0.0,0.0,-0.5395894428152492,4.282935999999609
0,0,0.0,0.0,-0.5650048875855328,4.304438000000118
0,0,0.0,0.0,-0.5992179863147605,4.322425000000294
0,0,0.0,0.0,-0.6158357771260997,4.3437620000004245
0,0,0.0,0.0,-0.6324535679374389,4.363717999999608
0,0,0.0,0.0,-0.6324535679374389,4.3878539999996065
0,0,0.0,0.0,-0.6490713587487781,4.40587400000004
0,0,0.0,0.0,-0.6490713587487781,4.42292499999985
0,0,0.0,0.0,-0.6490713587487781,4.443785000000389
0,0,0.0,0.0,-0.6490713587487781,4.465610999999626
0,0,0.0,0.0,-0.6490713587487781,4.485311000000365
0,0,0.0,0.0,-0.6490713587487781,4.504869000000326
0,0,0.0,0.0,-0.6490713587487781,4.523760000000038
0,0,0.0,0.0,-0.6490713587487781,4.5450590000000375
0,0,0.0,0.0,-0.6490713587487781,4.5638129999997545
0,0,0.0,0.0,-0.6490713587487781,4.5859300000001895
0,0,0.0,0.0,-0.6490713587487781,4.602484000000004
0,0,0.0,0.0,-0.6490713587487781,4.623896000000059
0,0,0.0,0.0,-0.6490713587487781,4.643251999999848
0,0,0.0,0.0,-0.6490713587487781,4.663166999999703
0,0,0.0,0.0,-0.6490713587487781,4.684172000000217
0,0,0.0,0.0,-0.6490713587487781,4.704208000000108
0,0,0.0,0.0,-0.6490713587487781,4.722525000000132
0,0,0.0,0.0,-0.6490713587487781,4.743332000000009
0,0,0.0,0.0,-0.6490713587487781,4.764404000000468
0,0,0.0,0.0,-0.6490713587487781,4.785461000000396
0,0,0.0,0.0,-0.6490713587487781,4.802303999999822
0,0,0.0,0.0,-0.6490713587487781,4.824064000000362
0,0,0.0,0.0,-0.6490713587487781,4.844183999999586
0,0,0.0,0.0,-0.6490713587487781,4.864537999999811
0,0,0.0,0.0,-0.6490713587487781,4.885027999999693
0,0,0.0,0.0,-0.6490713587487781,4.902117999999973
0,0,0.0,0.0,-0.6490713587487781,4.9233329999997295
0,0,0.0,0.0,-0.6490713587487781,4.94393300000047
0,0,0.0,0.0,-0.6490713587487781,4.962765999999647
0,0,0.0,0.0,-0.6490713587487781,4.983745999999883
0,0,0.0,0.0,-0.6490713587487781,5.002712999999858
0,0,0.0,0.0,-0.6490713587487781,5.024384999999711
0,0,0.0,0.0,-0.6490713587487781,5.042233000000124
0,0,0.0,0.0,-0.6490713587487781,5.0621549999996205
0,0,0.0,0.0,-0.6490713587487781,5.084490000000187
0,0,0.0,0.0,-0.6490713587487781,5.10420299999987
0,0,0.0,0.0,-0.6490713587487781,5.122973999999886
0,0,0.0,0.0,-0.6490713587487781,5.142777000000024
0,0,0.0,0.0,-0.6490713587487781,5.163136000000122
0,0,0.0,0.0,-0.6490713587487781,5.184779000000162
0,0,0.0,0.0,-0.6490713587487781,5.202013000000079
0,0,0.0,0.0,-0.6158357771260997,5.222794999999678
0,0,0.0,0.0,-0.5992179863147605,5.2430020000001605
0,0,0.0,0.0,-0.5738025415444771,5.264111999999841
0,0,0.0,0.0,-0.5738025415444771,5.283930999999939
0,0,0.0,0.0,-0.5562072336265884,5.302708000000166
0,0,0.0,0.0,-0.5562072336265884,5.32369000000017
0,0,0.0,0.0,-0.5562072336265884,5.344294999999875
0,0,0.0,0.0,-0.5395894428152492,5.36265800000001
0,0,0.0,0.0,-0.4975562072336266,5.385393999999906
0,0,0.0,0.0,-0.4975562072336266,5.402616999999736
0,0,0.0,0.0,-0.4975562072336266,5.42511100000047
0,0,0.0,0.0,-0.4975562072336266,5.442036000000371
0,0,0.0,0.0,-0.5053763440860215,5.462526999999682
0,0,0.0,0.0,-0.47996089931573804,5.482727999999952
0,0,0.0,0.0,-0.47996089931573804,5.503772000000026
0,0,0.0,0.0,-0.47996089931573804,5.523517999999967
0,0,0.0,0.0,-0.47996089931573804,5.54268299999967
0,0,0.0,0.0,-0.47996089931573804,5.562955999999758
0,0,0.0,0.0,-0.47996089931573804,5.587007000000085
0,0,0.0,0.0,-0.47996089931573804,5.603511999999682
0,0,0.0,0.0,-0.47996089931573804,5.622370000000046
0,0,0.0,0.0,-0.47996089931573804,5.6422560000000885
0,0,0.0,0.0,-0.4633431085043988,5.663550000000214
0,0,0.0,0.0,-0.4633431085043988,5.685139000000163
0,0,0.0,0.0,-0.4633431085043988,5.70311700000002
0,0,0.0,0.0,-0.42130987292277616,5.722082000000228
0,0,0.0,0.0,-0.42130987292277616,5.744556999999986
0,0,0.0,0.0,-0.42130987292277616,5.7625239999997575
0,0,0.0,0.0,-0.42130987292277616,5.7854379999998855
0,0,0.0,0.0,-0.42130987292277616,5.803495000000112
0,0,0.0,0.0,-0.40371456500488756,5.823264999999992
0,0,0.0,0.0,-0.40371456500488756,5.842803999999887
0,0,0.0,0.0,-0.3870967741935484,5.863143000000491
0,0,0.0,0.0,-0.3870967741935484,5.886580000000322
0,0,0.0,0.0,-0.3616813294232649,5.904182000000219
0,0,0.0,0.0,-0.3616813294232649,5.9230020000004515
0,0,0.0,0.0,-0.35288367546432065,5.9449359999998705
0,0,0.0,0.0,-0.35288367546432065,5.965323999999782
0,0,0.0,0.0,-0.35288367546432065,5.985584000000017
0,0,0.0,0.0,-0.31085043988269795,6.00436499999978
0,0,0.0,0.0,-0.31085043988269795,6.023355000000265
0,0,0.0,0.0,-0.3020527859237537,6.043405000000348
0,0,0.0,0.0,-0.3020527859237537,6.064371999999821
0,0,0.0,0.0,-0.2854349951124145,6.084069000000454
0,0,0.0,0.0,-0.2854349951124145,6.105163999999604
0,0,0.0,0.0,-0.27663734115347016,6.122615999999653
0,0,0.0,0.0,-0.22678396871945258,6.1447079999998095
0,0,0.0,0.0,-0.22678396871945258,6.162132000000383
0,0,0.0,0.0,-0.19257086999022482,6.183692999999948
0,0,0.0,0.0,-0.19257086999022482,6.204297000000224
0,0,0.0,0.0,-0.16715542521994134,6.2253090000003795
0,0,0.0,0.0,-0.15053763440860216,6.244184000000132
0,0,0.0,0.0,-0.15053763440860216,6.263880000000427
0,0,0.0,0.0,-0.15053763440860216,6.28387500000008
0,0,0.0,0.0,-0.09090909090909091,6.307004999999663
0,0,0.0,0.0,-0.09090909090909091,6.323946000000433
0,0,0.0,0.0,-0.03128054740957967,6.343840999999884
0,0,0.0,0.0,0.0,6.364929000000302
0,0,0.0,0.0,0.0,6.38519499999984
0,0,0.0,0.0,0.0,6.4066499999999
0,0,0.0,0.0,0.0,6.422319000000243
0,0,0.0,0.0,0.0,6.445738999999776
0,0,0.0,0.0,0.0,6.464312000000064
0,0,0.0,0.0,0.0,6.482270000000426
0,0,0.0,0.0,0.0,6.504265000000487
0,0,0.0,0.0,0.0,6.524319000000105
0,0,0.0,0.0,0.0,6.544590000000426
0,0,0.0,0.0,0.0,6.5636130000002595
0,0,0.0,0.0,0.0,6.5818390000004
0,0,0.0,0.0,0.0,6.605257000000165
0,0,0.0,0.0,0.0,6.6245749999998225
0,0,0.0,0.0,0.0,6.645094999999856
0,0,0.0,0.0,0.0,6.663142999999764
0,0,0.0,0.0,0.0,6.683116000000155
0,0,0.0,0.0,0.0,6.705525999999736
0,0,0.0,0.0,0.0,6.722689000000173
0,0,0.0,0.0,0.0,6.742784000000029
0,0,0.0,0.0,0.0,6.763022000000092
0,0,0.0,0.0,0.0,6.7842200000004595
0,0,0.0,0.0,0.0,6.80513400000018
0,0,0.0,0.0,0.0,6.823543000000427
0,0,0.0,0.0,0.0,6.843679999999949
0,0,0.0,0.0,0.0,6.8657640000001265
0,0,0.0,0.0,0.0,6.882784999999785
0,0,0.0,0.0,0.0,6.908253999999943
0,0,0.0,0.0,0.0,6.924759999999878
0,0,0.0,0.0,0.0,6.944806000000426
0,0,0.0,0.0,0.0,6.964673000000403
0,0,0.0,0.0,0.0,6.983114999999998
0,0,0.0,0.0,0.0,7.004938000000038
0,0,0.0,0.0,0.0,7.024894000000131
0,0,0.0,0.0,0.0,7.043633999999656
0,0,0.0,0.0,0.0,7.065255000000434
0,0,0.0,0.0,0.0,7.083983999999873
0,0,0.0,0.0,0.0,7.109416999999667
0,0,0.0,0.0,0.0,7.12518
0,0,0.0,0.0,0.0,7.142990000000282
0,0,0.0,0.0,0.0,7.164402999999766
0,0,0.0,0.0,0.0,7.185426000000007
0,0,0.0,0.0,0.0,7.203798000000461
0,0,0.0,0.0,0.0,7.222585999999865
0,0,0.0,0.0,0.0,7.242387000000235
0,0,0.0,0.0,0.0,7.265277999999853
0,0,0.0,0.0,0.0,7.281853999999839
0,0,0.0,0.0,0.0,7.302776000000449
0,0,0.0,0.0,0.0,7.322299000000385
0,0,0.0,0.0,0.0,7.3446249999997235
0,0,0.0,0.0,0.0,7.363349000000198
0,0,0.0,0.0,0.0,7.3831380000001445
0,0,0.0,0.0,0.0,7.403600999999981
0,0,0.0,0.0,0.0,7.424772000000303
0,0,0.0,0.0,0.0,7.442686000000322
0,0,0.0,0.0,0.0,7.464103999999679
0,0,0.0,0.0,0.0,7.482721000000311
0,0,0.0,0.0,0.0,7.507499999999709
0,0,0.0,0.0,0.0,7.525141000000076
0,0,0.0,0.0,0.0,7.542864000000009
0,0,0.0,0.0,0.0,7.563285000000178
0,0,0.0,0.0,0.0,7.584335000000465
0,0,0.0,0.0,0.0,7.602893000000222
0,0,0.0,0.0,0.0,7.623725000000377
0,0,0.0,0.0,0.0,7.64228600000024
0,0,0.0,0.0,0.0,7.665122999999767
0,0,0.0,0.0,0.0,7.682208999999602
0,0,0.0,0.0,0.0,7.7049950000000536
0,0,0.0,0.0,0.0,7.724121000000196
0,0,0.0,0.0,0.0,7.7445269999998345
0,0,0.0,0.0,0.0,7.763477000000421
0,0,0.0,0.0,0.0,7.782736000000114
0,0,0.0,0.0,0.0,7.803189999999631
0,0,0.0,0.0,0.0,7.8248640000001615
0,0,0.0,0.0,0.0,7.84299800000008
0,0,0.0,0.0,0.0,7.863062000000355
0,0,0.0,0.0,0.0,7.883509000000231
0,0,0.0,0.0,0.0,7.905053000000407
0,0,0.0,0.0,0.0,7.923520000000281
0,0,0.0,0.0,0.0,7.943956000000071
0,0,0.0,0.0,0.0,7.962897000000339
0,0,0.0,0.0,0.0,7.986410999999862
0,0,0.0,0.0,0.0,8.002379000000474
0,0,0.0,0.0,0.0,8.022635999999693
0,0,0.0,0.0,0.0,8.042647000000215
0,0,0.0,0.0,0.0,8.064421000000038
0,0,0.0,0.0,0.0,8.082863999999972
0,0,0.0,0.0,0.0,8.105897999999797
0,0,0.0,0.0,0.0,8.124423999999635
0,0,0.0,0.0,0.0,8.14393999999993
0,0,0.0,0.0,0.0,8.163140999999996
0,0,0.0,0.0,0.0,8.184014999999818
0,0,0.0,0.0,0.0,8.202242999999726
0,0,0.0,0.0,0.0,8.222947999999633
0,0,0.0,0.0,0.0,8.241280000000188
0,0,0.0,0.0,0.0,8.262507000000369
0,0,0.0,0.0,0.0,8.282301999999618
0,0,0.0,0.0,0.0,8.30535299999974
0,0,0.0,0.0,0.0,8.32165299999997
0,0,0.0,0.0,0.0,8.342889999999898
0,0,0.0,0.0,0.0,8.36242300000049
0,0,0.0,0.0,0.0,8.383767000000262
0,0,0.0,0.0,0.0,8.402297999999973
0,0,0.0,0.0,0.0,8.422327000000223
0,0,0.0,0.0,0.0,8.442221999999674
0,0,0.0,0.0,0.0,8.46438500000022
0,0,0.0,0.0,0.0,8.48272199999974
0,0,0.0,0.0,0.0,8.502438000000438
0,0,0.0,0.0,0.0,8.522275999999692
0,0,0.0,0.0,0.0,8.544664000000012
0,0,0.0,0.0,0.0,8.561929999999847
0,0,0.0,0.0,0.0,8.582218000000466
0,0,0.0,0.0,0.0,8.603170000000318
0,0,0.0,0.0,0.0,8.623236000000361
0,0,0.0,0.0,0.0,8.642727000000377
0,0,0.0,0.0,0.0,8.663029999999708
0,0,0.0,0.0,0.0,8.68213199999991
0,0,0.0,0.0,0.0,8.705716000000393
0,0,0.0,0.0,0.0,8.721618999999919
0,0,0.0,0.0,0.0,8.742965000000368
0,0,0.0,0.0,0.0,8.761938999999984
0,0,0.0,0.0,0.0,8.782752000000073
0,0,0.0,0.0,0.0,8.80229700000018
0,0,0.0,0.0,0.0,8.821390000000065
0,0,0.0,0.0,0.0,8.842346000000362
0,0,0.0,0.0,0.0,8.863446999999724
0,0,0.0,0.0,0.0,8.882423000000017
0,0,0.0,0.0,0.0,8.904827000000296
0,0,0.0,0.0,0.0,8.922276000000238
0,0,0.0,0.0,0.0,8.944327999999587
0,0,0.0,0.0,0.0,8.962212000000363
0,0,0.0,0.0,0.0,8.982020999999804
0,0,0.0,0.0,0.0,9.004108000000087
0,0,0.0,0.0,0.0,9.024602000000414
0,0,0.0,0.0,0.0,9.042567000000417
0,0,0.0,0.0,0.0,9.062815999999657
0,0,0.0,0.0,0.0,9.081920999999966
0,0,0.0,0.0,0.0,9.105405000000246
0,0,0.0,0.0,0.0,9.12188100000003
0,0,0.0,0.0,0.0,9.14265499999965
0,0,0.0,0.0,0.0,9.162336000000323
0,0,0.0,0.0,0.0,9.183665999999903
0,0,0.0,0.0,0.0,9.205140000000029
0,0,0.0,0.0,0.0,9.221615000000384
0,0,0.0,0.0,0.0,9.243134999999711
0,0,0.0,0.0,0.0,9.26451999999972
0,0,0.0,0.0,0.0,9.281998000000385
0,0,0.0,0.0,0.0,9.303923000000395
0,0,0.0,0.0,0.0,9.321813999999904
0,0,0.0,0.0,0.0,9.344229000000269
0,0,0.0,0.0,0.0,9.363182000000052
0,0,0.0,0.0,0.0,9.382615000000442
0,0,0.0,0.0,0.0,9.405990000000202
0,0,0.0,0.0,0.0,9.425024000000121
0,0,0.0,0.0,0.0,9.442027000000053
0,0,0.0,0.0,0.0,9.463456999999835
0,0,0.0,0.0,0.0,9.48210300000028
0,0,0.0,0.0,0.0,9.504872999999861
0,0,0.0,0.0,0.0,9.521732999999585
0,0,0.0,0.0,0.0,9.541823999999906
0,0,0.0,0.0,0.0,9.563621999999668
0,0,0.0,0.0,0.0,9.58384500000011
0,0,0.0,0.0,0.0,9.604790000000321
0,0,0.0,0.0,0.0,9.621823999999833
0,0,0.0,0.0,0.0,9.642698999999993
0,0,0.0,0.0,0.0,9.664730000000418
0,0,0.0,0.0,0.0,9.6824059999999
0,0,0.0,0.0,0.0,9.705213000000185
0,0,0.0,0.0,0.0,9.722351999999773
0,0,0.0,0.0,0.0,9.743750999999975
0,0,0.0,0.0,0.0,9.763490999999703
0,0,0.0,0.0,0.0,9.782014999999774
0,0,0.0,0.0,0.0,9.806776000000355
0,0,0.0,0.0,0.0,9.824265999999625
0,0,0.0,0.0,0.0,9.843262999999752
0,0,0.0,0.0,0.0,9.86418599999979
0,0,0.0,0.0,0.0,9.883074999999735
0,0,0.0,0.0,0.0,9.907866999999897
0,0,0.0,0.0,0.0,9.92531500000041
0,0,0.0,0.0,0.0,9.942917999999736
